dfs.namenode.decommission.backoff.monitor.pending.blocks.per.lock	6
dfs.namenode.redundancy.interval.seconds	86
dfs.namenode.redundancy.queue.restart.iterations	3
dfs.namenode.accesstime.precision	996
dfs.datanode.plugins	557
dfs.namenode.plugins	744
dfs.namenode.block-placement-policy.default.prefer-local-node	97
dfs.stream-buffer-size	982
dfs.bytes-per-checksum	1980
dfs.client-write-packet-size	951
dfs.client.write.exclude.nodes.cache.expiry.interval.millis	532
dfs.namenode.checkpoint.dir	2880
dfs.namenode.checkpoint.edits.dir	1240
dfs.namenode.checkpoint.period	4040
dfs.namenode.checkpoint.txns	6330
dfs.namenode.checkpoint.check.period	2780
dfs.namenode.checkpoint.max-retries	1040
dfs.namenode.checkpoint.check.quiet-multiplier	10
dfs.namenode.num.checkpoints.retained	1300
dfs.namenode.num.extra.edits.retained	582
dfs.namenode.max.extra.edits.segments.retained	380
dfs.namenode.delegation.key.update-interval	1330
dfs.namenode.delegation.token.max-lifetime	1450
dfs.namenode.delegation.token.renew-interval	1580
dfs.datanode.failed.volumes.tolerated	25100
dfs.datanode.volumes.replica-add.threadpool.size	6
dfs.image.compress	320
dfs.image.compression.codec	572
dfs.image.transfer.timeout	1280
dfs.image.transfer.bandwidthPerSec	697
dfs.image.transfer-bootstrap-standby.bandwidthPerSec	81
dfs.image.transfer.chunksize	309
dfs.image.parallel.load	9
dfs.image.parallel.target.sections	10
dfs.image.parallel.inode.threshold	7
dfs.image.parallel.threads	9
dfs.edit.log.transfer.timeout	10
dfs.edit.log.transfer.bandwidthPerSec	129
dfs.namenode.support.allow.format	700
dfs.datanode.max.transfer.threads	16200
dfs.datanode.scan.period.hours	1900
dfs.block.scanner.volume.bytes.per.second	1060
dfs.datanode.readahead.bytes	586
dfs.datanode.drop.cache.behind.reads	612
dfs.datanode.drop.cache.behind.writes	607
dfs.datanode.sync.behind.writes	581
dfs.client.failover.max.attempts	579
dfs.client.failover.sleep.base.millis	454
dfs.client.failover.sleep.max.millis	458
dfs.client.failover.connection.retries	1140
dfs.client.failover.connection.retries.on.timeouts	672
dfs.client.datanode-restart.timeout	691
dfs.nameservices	12000
dfs.nameservice.id	737
dfs.internal.nameservices	1330
dfs.ha.namenodes.EXAMPLENAMESERVICE	284
dfs.ha.namenode.id	705
dfs.ha.log-roll.period	967
dfs.ha.tail-edits.period	1270
dfs.ha.tail-edits.period.backoff-max	10
dfs.ha.tail-edits.namenode-retries	10
dfs.ha.tail-edits.rolledits.timeout	64
dfs.ha.automatic-failover.enabled	4810
dfs.client.use.datanode.hostname	2800
dfs.datanode.use.datanode.hostname	621
dfs.client.local.interfaces	291
dfs.datanode.shared.file.descriptor.paths	1370
dfs.short.circuit.shared.memory.watcher.interrupt.check.ms	212
dfs.namenode.kerberos.principal	2090
dfs.namenode.keytab.file	1610
dfs.datanode.kerberos.principal	1010
dfs.datanode.keytab.file	871
dfs.namenode.kerberos.internal.spnego.principal	945
dfs.secondary.namenode.kerberos.internal.spnego.principal	961
dfs.web.authentication.kerberos.principal	2150
dfs.web.authentication.kerberos.keytab	1040
dfs.namenode.kerberos.principal.pattern	496
dfs.namenode.avoid.read.stale.datanode	1360
dfs.namenode.avoid.write.stale.datanode	863
dfs.namenode.enable.log.stale.datanode	4
dfs.namenode.stale.datanode.interval	1330
dfs.namenode.write.stale.datanode.ratio	501
dfs.namenode.invalidate.work.pct.per.iteration	432
dfs.namenode.replication.work.multiplier.per.iteration	1200
nfs.server.port	22400
nfs.mountd.port	1170
nfs.dump.dir	1840
nfs.rtmax	568
nfs.wtmax	441
nfs.keytab.file	551
nfs.kerberos.principal	769
nfs.allow.insecure.ports	185
hadoop.fuse.connection.timeout	312
hadoop.fuse.timer.period	259
dfs.namenode.metrics.logger.period.seconds	105
dfs.datanode.metrics.logger.period.seconds	421
dfs.metrics.percentiles.intervals	499
dfs.datanode.peer.stats.enabled	220
dfs.datanode.peer.metrics.min.outlier.detection.samples	5
dfs.datanode.outliers.report.interval	1140
dfs.datanode.fileio.profiling.sampling.percentage	910
hadoop.user.group.metrics.percentiles.intervals	282
dfs.encrypt.data.transfer	2110
dfs.encrypt.data.transfer.algorithm	1480
dfs.encrypt.data.transfer.cipher.suites	983
dfs.encrypt.data.transfer.cipher.key.bitlength	502
dfs.trustedchannel.resolver.class	129
dfs.data.transfer.protection	2780
dfs.data.transfer.saslproperties.resolver.class	185
dfs.journalnode.rpc-address	942
dfs.journalnode.rpc-bind-host	6
dfs.journalnode.http-address	1230
dfs.journalnode.http-bind-host	5
dfs.journalnode.https-address	784
dfs.journalnode.https-bind-host	5
dfs.namenode.audit.loggers	312
dfs.datanode.available-space-volume-choosing-policy.balanced-space-threshold	796
dfs.datanode.available-space-volume-choosing-policy.balanced-space-preference-fraction	716
dfs.namenode.edits.noeditlogchannelflush	235
dfs.client.cache.drop.behind.writes	143
dfs.client.cache.drop.behind.reads	180
dfs.client.cache.readahead	125
dfs.client.server-defaults.validity.period.ms	10
dfs.namenode.enable.retrycache	163
dfs.namenode.retrycache.expirytime.millis	178
dfs.namenode.retrycache.heap.percent	303
dfs.client.mmap.enabled	199
dfs.client.mmap.cache.size	159
dfs.client.mmap.cache.timeout.ms	250
dfs.client.mmap.retry.timeout.ms	180
dfs.client.short.circuit.replica.stale.threshold.ms	164
dfs.namenode.caching.enabled	117
dfs.namenode.path.based.cache.block.map.allocation.percent	416
dfs.datanode.max.locked.memory	1890
dfs.datanode.pmem.cache.dirs	4
dfs.datanode.pmem.cache.recovery	6
dfs.namenode.list.cache.directives.num.responses	323
dfs.namenode.list.cache.pools.num.responses	170
dfs.namenode.path.based.cache.refresh.interval.ms	608
dfs.namenode.path.based.cache.retry.interval.ms	207
dfs.datanode.fsdatasetcache.max.threads.per.volume	971
dfs.cachereport.intervalMsec	327
dfs.namenode.edit.log.autoroll.multiplier.threshold	214
dfs.namenode.edit.log.autoroll.check.interval.ms	218
dfs.webhdfs.user.provider.user.pattern	249
dfs.webhdfs.acl.provider.permission.pattern	70
dfs.webhdfs.socket.connect-timeout	242
dfs.webhdfs.socket.read-timeout	148
dfs.client.context	244
dfs.client.read.shortcircuit	4890
dfs.client.socket.send.buffer.size	113
dfs.domain.socket.path	4250
dfs.domain.socket.disable.interval.seconds	10
dfs.client.read.shortcircuit.skip.checksum	1080
dfs.client.read.shortcircuit.streams.cache.size	1040
dfs.client.read.shortcircuit.streams.cache.expiry.ms	503
dfs.namenode.audit.log.debug.cmdlist	235
dfs.client.use.legacy.blockreader.local	636
dfs.block.local-path-access.user	1660
dfs.client.domain.socket.data.traffic	1120
dfs.namenode.reject-unresolved-dn-topology-mapping	138
dfs.namenode.xattrs.enabled	278
dfs.namenode.fs-limits.max-xattrs-per-inode	392
dfs.namenode.fs-limits.max-xattr-size	493
dfs.client.slow.io.warning.threshold.ms	268
dfs.datanode.slow.io.warning.threshold.ms	286
dfs.datanode.processcommands.threshold	5
dfs.client.deadnode.detection.enabled	608
dfs.client.deadnode.detection.deadnode.queue.max	1
dfs.client.deadnode.detection.suspectnode.queue.max	2
dfs.client.deadnode.detection.probe.deadnode.threads	4
dfs.client.deadnode.detection.probe.suspectnode.threads	4
dfs.client.deadnode.detection.rpc.threads	4
dfs.client.deadnode.detection.probe.deadnode.interval.ms	3
dfs.client.deadnode.detection.probe.suspectnode.interval.ms	3
dfs.client.deadnode.detection.probe.connection.timeout.ms	4
dfs.client.refresh.read-block-locations.ms	4
dfs.namenode.lease-recheck-interval-ms	87
dfs.namenode.max-lock-hold-to-release-lease-ms	89
dfs.namenode.write-lock-reporting-threshold-ms	116
dfs.namenode.read-lock-reporting-threshold-ms	100
dfs.namenode.lock.detailed-metrics.enabled	137
dfs.namenode.fslock.fair	189
dfs.datanode.lock.fair	6
dfs.datanode.lock-reporting-threshold-ms	6
dfs.namenode.startup.delay.block.deletion.sec	1290
dfs.datanode.block.id.layout.upgrade.threads	206
dfs.namenode.list.encryption.zones.num.responses	222
dfs.namenode.list.reencryption.status.num.responses	51
dfs.namenode.list.openfiles.num.responses	65
dfs.namenode.edekcacheloader.interval.ms	95
dfs.namenode.edekcacheloader.initial.delay.ms	92
dfs.namenode.reencrypt.sleep.interval	10
dfs.namenode.reencrypt.batch.size	101
dfs.namenode.reencrypt.throttle.limit.handler.ratio	179
dfs.namenode.reencrypt.throttle.limit.updater.ratio	145
dfs.namenode.reencrypt.edek.threads	95
dfs.namenode.inotify.max.events.per.rpc	148
dfs.user.home.dir.prefix	540
dfs.datanode.cache.revocation.timeout.ms	190
dfs.datanode.cache.revocation.polling.ms	181
dfs.storage.policy.enabled	2840
dfs.storage.policy.permissions.superuser-only	3
dfs.namenode.legacy-oiv-image.dir	173
dfs.namenode.top.enabled	129
dfs.namenode.top.window.num.buckets	856
dfs.namenode.top.num.users	1020
dfs.namenode.top.windows.minutes	1030
dfs.webhdfs.ugi.expire.after.access	91
dfs.namenode.blocks.per.postponedblocks.rescan	151
dfs.datanode.block-pinning.enabled	564
dfs.client.block.write.locateFollowingBlock.initial.delay.ms	74
dfs.client.block.write.locateFollowingBlock.max.delay.ms	5
dfs.ha.zkfc.nn.http.timeout.ms	75
dfs.ha.nn.not-become-active-in-safemode	171
dfs.ha.tail-edits.in-progress	197
dfs.namenode.state.context.enabled	9
dfs.namenode.ec.system.default.policy	516
dfs.namenode.ec.policies.max.cellsize	157
dfs.namenode.ec.userdefined.policy.allowed	3
dfs.datanode.ec.reconstruction.stripedread.timeout.millis	193
dfs.datanode.ec.reconstruction.stripedread.buffer.size	107
dfs.datanode.ec.reconstruction.threads	165
dfs.datanode.ec.reconstruction.xmits.weight	234
dfs.namenode.quota.init-threads	240
dfs.datanode.transfer.socket.send.buffer.size	174
dfs.datanode.transfer.socket.recv.buffer.size	99
dfs.namenode.upgrade.domain.factor	84
dfs.datanode.bp-ready.timeout	221
dfs.datanode.cached-dfsused.check.interval.ms	204
dfs.webhdfs.rest-csrf.enabled	231
dfs.webhdfs.rest-csrf.custom-header	83
dfs.webhdfs.rest-csrf.methods-to-ignore	127
dfs.webhdfs.rest-csrf.browser-useragents-regex	292
dfs.xframe.enabled	284
dfs.xframe.value	83
dfs.balancer.keytab.enabled	201
dfs.balancer.address	93
dfs.balancer.keytab.file	10
dfs.balancer.kerberos.principal	10
dfs.http.client.retry.policy.enabled	94
dfs.http.client.retry.policy.spec	120
dfs.http.client.failover.max.attempts	188
dfs.http.client.retry.max.attempts	321
dfs.http.client.failover.sleep.base.millis	291
dfs.http.client.failover.sleep.max.millis	96
dfs.namenode.hosts.provider.classname	612
datanode.https.port	1000
dfs.namenode.get-blocks.max-qps	7
dfs.balancer.dispatcherThreads	345
dfs.balancer.movedWinWidth	242
dfs.balancer.moverThreads	649
dfs.balancer.max-size-to-move	419
dfs.balancer.getBlocks.min-block-size	473
dfs.balancer.getBlocks.size	635
dfs.balancer.block-move.timeout	155
dfs.balancer.max-no-move-interval	99
dfs.balancer.max-iteration-time	158
dfs.block.invalidate.limit	1330
dfs.balancer.service.interval	7
dfs.balancer.service.retries.on.exception	6
dfs.block.misreplication.processing.limit	79
dfs.block.placement.ec.classname	10
dfs.block.replicator.classname	681
dfs.blockreport.incremental.intervalMsec	293
dfs.checksum.type	1930
dfs.checksum.combine.mode	697
dfs.client.block.write.locateFollowingBlock.retries	936
dfs.client.failover.proxy.provider	7860
dfs.client.failover.random.order	531
dfs.client.failover.resolve-needed	2
dfs.client.failover.resolver.impl	2
dfs.client.failover.resolver.useFQDN	3
dfs.client.key.provider.cache.expiry	179
dfs.client.max.block.acquire.failures	97
dfs.client.read.prefetch.size	258
dfs.client.read.short.circuit.replica.stale.threshold.ms	75
dfs.client.read.shortcircuit.buffer.size	472
dfs.client.read.striped.threadpool.size	10
dfs.client.replica.accessor.builder.classes	8
dfs.client.retry.interval-ms.get-last-block-length	109
dfs.client.retry.max.attempts	128
dfs.client.retry.policy.enabled	340
dfs.client.retry.policy.spec	312
dfs.client.retry.times.get-last-block-length	188
dfs.client.retry.window.base	77
dfs.client.socket-timeout	2000
dfs.client.socketcache.capacity	394
dfs.client.socketcache.expiryMsec	101
dfs.client.test.drop.namenode.response.number	114
dfs.client.hedged.read.threadpool.size	1070
dfs.client.hedged.read.threshold.millis	1330
dfs.client.write.byte-array-manager.count-limit	92
dfs.client.write.byte-array-manager.count-reset-time-period-ms	10
dfs.client.write.byte-array-manager.count-threshold	104
dfs.client.write.byte-array-manager.enabled	144
dfs.client.write.max-packets-in-flight	90
dfs.client.block.reader.remote.buffer.size	3
dfs.content-summary.limit	202
dfs.content-summary.sleep-microsec	77
dfs.data.transfer.client.tcpnodelay	211
dfs.data.transfer.server.tcpnodelay	10
dfs.datanode.balance.max.concurrent.moves	1350
dfs.datanode.data.transfer.bandwidthPerSec	6
dfs.datanode.data.write.bandwidthPerSec	7
dfs.datanode.fsdataset.factory	10
dfs.datanode.fsdataset.volume.choosing.policy	1410
dfs.datanode.hostname	2200
dfs.datanode.lazywriter.interval.sec	231
dfs.datanode.network.counts.cache.max.size	77
dfs.datanode.oob.timeout-ms	83
dfs.datanode.parallel.volumes.load.threads.num	242
dfs.datanode.ram.disk.replica.tracker	10
dfs.datanode.restart.replica.expiration	70
dfs.datanode.socket.reuse.keepalive	154
dfs.datanode.socket.write.timeout	3780
dfs.datanode.sync.behind.writes.in.background	85
dfs.datanode.transferTo.allowed	183
dfs.datanode.fixed.volume.size	3
dfs.datanode.replica.cache.root.dir	4
dfs.datanode.replica.cache.expiry.time	3
dfs.ha.fencing.methods	13600
dfs.ha.standby.checkpoints	334
dfs.ha.zkfc.port	898
dfs.journalnode.edits.dir	14300
dfs.journalnode.enable.sync	64
dfs.journalnode.sync.interval	10
dfs.journalnode.edit-cache-size.bytes	87
dfs.journalnode.kerberos.internal.spnego.principal	611
dfs.journalnode.kerberos.principal	429
dfs.journalnode.keytab.file	747
dfs.batched.ls.limit	3
dfs.ls.limit	573
dfs.mover.movedWinWidth	79
dfs.mover.moverThreads	78
dfs.mover.retry.max.attempts	77
dfs.mover.keytab.enabled	10
dfs.mover.address	79
dfs.mover.keytab.file	6
dfs.mover.kerberos.principal	6
dfs.mover.max-no-move-interval	108
dfs.namenode.audit.log.async	256
dfs.namenode.audit.log.token.tracking.id	79
dfs.namenode.available-space-block-placement-policy.balanced-space-preference-fraction	183
dfs.namenode.available-space-block-placement-policy.balance-local-node	6
dfs.namenode.backup.dnrpc-address	76
dfs.namenode.delegation.token.always-use	83
dfs.namenode.edits.asynclogging	119
dfs.namenode.edits.dir.minimum	93
dfs.namenode.edits.journal-plugin	390
dfs.namenode.file.close.num-committed-allowed	294
dfs.namenode.inode.attributes.provider.class	535
dfs.namenode.inode.attributes.provider.bypass.users	102
dfs.namenode.max-num-blocks-to-log	81
dfs.namenode.max.op.size	87
dfs.namenode.missing.checkpoint.periods.before.shutdown	9
dfs.namenode.name.cache.threshold	88
dfs.namenode.replication.max-streams	1940
dfs.namenode.replication.max-streams-hard-limit	1170
dfs.namenode.reconstruction.pending.timeout-sec	142
dfs.namenode.stale.datanode.minimum.interval	173
dfs.namenode.storageinfo.defragment.timeout.ms	54
dfs.namenode.storageinfo.defragment.interval.ms	49
dfs.namenode.storageinfo.defragment.ratio	51
dfs.namenode.snapshot.capture.openfiles	216
dfs.namenode.snapshot.skip.capture.accesstime-only-change	75
dfs.namenode.snapshotdiff.allow.snap-root-descendant	10
dfs.namenode.snapshotdiff.listing.limit	8
dfs.namenode.snapshot.max.limit	8
dfs.namenode.snapshot.skiplist.max.levels	8
dfs.namenode.snapshot.skiplist.interval	8
dfs.storage.policy.satisfier.enabled	5
dfs.storage.policy.satisfier.mode	308
dfs.storage.policy.satisfier.queue.limit	5
dfs.storage.policy.satisfier.work.multiplier.per.iteration	5
dfs.storage.policy.satisfier.recheck.timeout.millis	10
dfs.storage.policy.satisfier.self.retry.timeout.millis	7
dfs.storage.policy.satisfier.retry.max.attempts	5
dfs.storage.policy.satisfier.datanode.cache.refresh.interval.ms	5
dfs.storage.policy.satisfier.max.outstanding.paths	6
dfs.storage.policy.satisfier.address	6
dfs.storage.policy.satisfier.keytab.file	4
dfs.storage.policy.satisfier.kerberos.principal	4
dfs.pipeline.ecn	152
dfs.qjournal.accept-recovery.timeout.ms	275
dfs.qjournal.finalize-segment.timeout.ms	234
dfs.qjournal.get-journal-state.timeout.ms	237
dfs.qjournal.new-epoch.timeout.ms	382
dfs.qjournal.prepare-recovery.timeout.ms	246
dfs.qjournal.queued-edits.limit.mb	88
dfs.qjournal.select-input-streams.timeout.ms	473
dfs.qjournal.start-segment.timeout.ms	799
dfs.qjournal.write-txns.timeout.ms	624
dfs.qjournal.http.open.timeout.ms	6
dfs.qjournal.http.read.timeout.ms	6
dfs.qjournal.parallel-read.num-threads	4
dfs.quota.by.storage.type.enabled	65
dfs.secondary.namenode.kerberos.principal	1340
dfs.secondary.namenode.keytab.file	984
dfs.web.authentication.simple.anonymous.allowed	10
dfs.web.ugi	1610
dfs.webhdfs.netty.high.watermark	140
dfs.webhdfs.netty.low.watermark	86
dfs.webhdfs.oauth2.access.token.provider	1550
dfs.webhdfs.oauth2.client.id	288
dfs.webhdfs.oauth2.enabled	173
dfs.webhdfs.oauth2.refresh.url	137
ssl.server.keystore.keypassword	2170
ssl.server.keystore.location	1710
ssl.server.keystore.password	6220
ssl.server.truststore.location	1270
ssl.server.truststore.password	1900
dfs.disk.balancer.max.disk.throughputInMBperSec	435
dfs.disk.balancer.block.tolerance.percent	416
dfs.disk.balancer.max.disk.errors	385
dfs.disk.balancer.plan.valid.interval	154
dfs.disk.balancer.enabled	2310
dfs.disk.balancer.plan.threshold.percent	981
dfs.namenode.provided.enabled	10
dfs.provided.storage.id	9
dfs.provided.aliasmap.class	111
dfs.provided.aliasmap.inmemory.batch-size	10
dfs.provided.aliasmap.inmemory.dnrpc-address	54
dfs.provided.aliasmap.inmemory.rpc.bind-host	4
dfs.provided.aliasmap.inmemory.leveldb.dir	1340
dfs.provided.aliasmap.inmemory.enabled	10
dfs.provided.aliasmap.inmemory.server.log	5
dfs.provided.aliasmap.text.delimiter	10
dfs.provided.aliasmap.text.read.file	7
dfs.provided.aliasmap.text.codec	7
dfs.provided.aliasmap.text.write.dir	7
dfs.provided.aliasmap.leveldb.path	6
dfs.provided.acls.import.enabled	3
dfs.provided.aliasmap.load.retries	8
dfs.lock.suppress.warning.interval	104
httpfs.buffer.size	86
dfs.webhdfs.use.ipc.callq	65
dfs.datanode.disk.check.min.gap	66
dfs.datanode.disk.check.timeout	107
dfs.use.dfs.network.topology	380
dfs.net.topology.impl	9
dfs.qjm.operations.timeout	10
dfs.reformat.disabled	126
dfs.namenode.block.deletion.increment	85
dfs.namenode.rpc-address.auxiliary-ports	4
dfs.namenode.send.qop.enabled	8
dfs.encrypt.data.overwrite.downstream.derived.qop	7
dfs.encrypt.data.overwrite.downstream.new.qop	8
dfs.namenode.blockreport.queue.size	7
dfs.namenode.storage.dir.perm	5
dfs.namenode.blockreport.max.lock.hold.time	3
dfs.namenode.corrupt.block.delete.immediately.enabled	3
dfs.journalnode.edits.dir.perm	4
dfs.namenode.lease-hard-limit-sec	4
dfs.namenode.gc.time.monitor.enable	6
dfs.namenode.gc.time.monitor.observation.window.ms	6
dfs.namenode.gc.time.monitor.sleep.interval.ms	6
dfs.permissions.allow.owner.set.quota	3
dfs.namenode.replication.interval	1070
dfs.namenode.replication.considerLoad.factor	8
dfs.client.file-block-storage-locations.timeout.millis	1870
dfs.client.file-block-storage-locations.num-threads	251
dfs.namenode.replication.considerLoad	666
